YEAR,MO,DY,Temprature,Humidity,Rainfall,Wind
2018,1,1,18.72,7.07,0,2.45
2018,1,2,18.31,6.64,0,2.57
2018,1,3,18.44,7.06,0,2.96
2018,1,4,19.13,6.9,0,2.06
2018,1,5,18.66,7.2,0,2.21
2018,1,6,17.86,6.06,0,2.69
2018,1,7,17.38,5.59,0,2.35
2018,1,8,18.75,6.12,0,2.64
2018,1,9,18.53,6.86,0,3.62
2018,1,10,20.08,6.55,0,3.73
2018,1,11,21.65,7.48,0,2.93
2018,1,12,23.11,7.97,0,2.8
2018,1,13,23.46,8.81,0,2.8
2018,1,14,24.01,9.45,0,2.34
2018,1,15,24.41,9.56,0,2.7
2018,1,16,23.49,7.68,0,2.76
2018,1,17,23.8,7.25,0,2.01
2018,1,18,22.5,6.27,0,1.96
2018,1,19,22,6,0,2.51
2018,1,20,21.75,5.7,0,2.89
2018,1,21,22.09,6.19,0,1.82
2018,1,22,21.61,5.85,0,2.5
2018,1,23,19.7,7.3,0.92,3.09
2018,1,24,18.67,4.93,0,2.28
2018,1,25,18.88,3.08,0,2.77
2018,1,26,19.05,2.73,0,2.93
2018,1,27,20.16,3.49,0,2.21
2018,1,28,20.94,4.7,0,2.2
2018,1,29,21.4,4.1,0,2.74
2018,1,30,21.8,3.62,0,3.65
2018,1,31,23.16,3.51,0,2.62
2018,2,1,23.11,3.56,0,2.27
2018,2,2,23.7,4.03,0,2.1
2018,2,3,23.44,4.49,0,2.37
2018,2,4,23.42,4.41,0,2.86
2018,2,5,24.17,5.19,0,1.92
2018,2,6,23.26,5.48,0,1.5
2018,2,7,23.29,5.72,0,2.66
2018,2,8,21.97,6.9,0,2.72
2018,2,9,21.44,5.85,0,2.06
2018,2,10,21.8,5.31,0,2.92
2018,2,11,21.73,7.56,0,2.99
2018,2,12,20.28,7.31,0,2.67
2018,2,13,21.19,5.17,0,2.37
2018,2,14,22.98,7.76,0,4.96
2018,2,15,24.13,7.37,0,4.2
2018,2,16,24.48,5.99,0,3.42
2018,2,17,24.15,3.95,0,2.85
2018,2,18,24.26,3.9,0,2.73
2018,2,19,24.86,4.48,0,2.7
2018,2,20,25.4,4.83,0,2.45
2018,2,21,25.23,4.73,0,2.34
2018,2,22,25.93,5.22,0,2.38
2018,2,23,26.65,5.75,0,2.38
2018,2,24,27.01,6.57,0,2.55
2018,2,25,27.36,6.29,0,2.79
2018,2,26,27.9,6.34,0,2.69
2018,2,27,27.86,5.97,0,2.74
2018,2,28,28.06,5.53,0,2.66
2018,3,1,27.98,5.84,0,1.95
2018,3,2,27.98,6.06,0,2.12
2018,3,3,27.37,5.22,0,2.62
2018,3,4,26.84,5.56,0,2.56
2018,3,5,26.73,6.16,0,2.52
2018,3,6,27.52,5.8,0,2.72
2018,3,7,27.9,5.8,0,4.03
2018,3,8,27.89,6.4,0,1.93
2018,3,9,27.83,6.34,0,2.72
2018,3,10,28.57,5.75,0,2.84
2018,3,11,28.85,4.61,0,3.43
2018,3,12,27.72,3.92,0,2.99
2018,3,13,27.67,4.42,0,3.23
2018,3,14,27.12,3.97,0,3.42
2018,3,15,26.46,5.16,0,1.97
2018,3,16,27.71,6.61,0,1.92
2018,3,17,27.72,6.56,0,1.62
2018,3,18,28.81,7.79,0.14,3.18
2018,3,19,27.89,8.38,0.15,3.12
2018,3,20,26.41,8.24,0,3.14
2018,3,21,24.96,7.83,0,3.51
2018,3,22,23.9,7.9,0,3.34
2018,3,23,23.96,7.28,0,1.7
2018,3,24,27.54,4.38,0,2.52
2018,3,25,29.58,4.09,0,3.73
2018,3,26,30.11,4.32,0,3.48
2018,3,27,30.36,4.67,0,2.35
2018,3,28,28.49,5.4,0,3.11
2018,3,29,28.33,5.92,0,2.91
2018,3,30,28.12,7.82,0,2.78
2018,3,31,27.55,9.45,0,3.23
2018,4,1,28.41,7.26,0,3.22
2018,4,2,29.78,5.98,0,2.71
2018,4,3,29.13,6.6,0,2.62
2018,4,4,30.4,5.93,0,3.01
2018,4,5,29.24,7.08,0,2.96
2018,4,6,27.09,7.65,0,2.44
2018,4,7,28.95,7.97,0,2.73
2018,4,8,28.52,7.4,0,2.94
2018,4,9,29.55,6.19,0,2.08
2018,4,10,29.83,6.46,0.03,2.48
2018,4,11,28.6,8.23,0,3.15
2018,4,12,28.44,9.6,0,3.08
2018,4,13,29.44,8.62,0,2.58
2018,4,14,29.48,8.88,0,3.16
2018,4,15,30.14,9.35,0,2.9
2018,4,16,31.02,11.02,0.01,3.11
2018,4,17,33.14,9.26,0.08,2.26
2018,4,18,31.83,8.53,0.01,3.25
2018,4,19,31.31,6.12,0,3.45
2018,4,20,28.43,10.16,0,4.61
2018,4,21,28.89,9.56,0,3.67
2018,4,22,29.63,7.45,0,3.31
2018,4,23,30.08,6.85,0,2.93
2018,4,24,30.02,5.24,0,2.7
2018,4,25,29.66,5.53,0,3.32
2018,4,26,28.84,8.69,0,3.02
2018,4,27,29.71,9.6,0,3.06
2018,4,28,30.57,10.23,0,3.55
2018,4,29,29.5,11.68,0,4.83
2018,4,30,28.98,11.91,0,5.15
2018,5,1,29.11,11.76,0,4.5
2018,5,2,28.99,11.19,0,4.26
2018,5,3,29.47,10.7,0,3.92
2018,5,4,29.17,10.45,0,3.81
2018,5,5,29.34,11.29,0,3.35
2018,5,6,30.06,11.91,0,3.86
2018,5,7,29.27,10.54,0,4.25
2018,5,8,28.79,10.57,0,3.94
2018,5,9,30.05,9.9,0,3.85
2018,5,10,31.8,9.09,0,3.37
2018,5,11,30.48,12.14,0,3.79
2018,5,12,29.3,12.28,0,4.81
2018,5,13,29.52,13.32,0,4.55
2018,5,14,29.8,12.89,0.09,4.49
2018,5,15,29.75,12.9,0,3.84
2018,5,16,30.42,12.54,0,4.06
2018,5,17,31.25,11.55,0,4.17
2018,5,18,30.28,11.86,0,4.63
2018,5,19,29.61,11.92,0,4.46
2018,5,20,29.7,12.03,0,4.51
2018,5,21,29.64,10.7,0,4.11
2018,5,22,29.63,10.75,0,4.56
2018,5,23,30.55,10.61,0,3.89
2018,5,24,29.96,12.6,0,5.48
2018,5,25,29.72,12.13,0,5.22
2018,5,26,31.26,12.82,0,4.3
2018,5,27,31.87,14.49,0,4.38
2018,5,28,31.03,15.29,0,5.51
2018,5,29,29.57,16.53,0,6.54
2018,5,30,29.05,16.2,0,6.07
2018,5,31,30.13,15.87,0,5.43
2018,6,1,29.89,15.92,0.38,4.76
2018,6,2,29.98,15.77,2.28,4.66
2018,6,3,29.08,16.35,2.4,4.98
2018,6,4,28.47,16.19,1.71,4.82
2018,6,5,28.11,16.49,1.06,3.95
2018,6,6,27.39,17.42,13.19,4.39
2018,6,7,27.36,18.67,9.74,5.95
2018,6,8,26.73,18.59,2.19,6.14
2018,6,9,26.19,18.36,3.5,7.03
2018,6,10,27.23,18.67,2.69,7.62
2018,6,11,27.17,18.59,0.82,7.55
2018,6,12,27.34,18.56,0.08,8.1
2018,6,13,27.62,18.05,0.03,7.76
2018,6,14,27.09,17.52,0.13,7.18
2018,6,15,27.29,17.42,1.43,6.88
2018,6,16,26.99,17.15,8.21,7.24
2018,6,17,26.52,17.58,10.97,7.1
2018,6,18,27.38,17.85,2.82,4.71
2018,6,19,27.54,17.76,0.28,4.24
2018,6,20,27.01,17.98,6.56,4.16
2018,6,21,26,18.38,14.61,4.7
2018,6,22,26.14,17.97,8.49,4.99
2018,6,23,25.38,18.12,25.67,4.47
2018,6,24,24.7,18.08,36.42,5.66
2018,6,25,24.19,19,97.66,7.32
2018,6,26,24.77,18.67,32.61,7.84
2018,6,27,24.64,18.39,3.73,6.28
2018,6,28,24.91,18.27,6.87,5.24
2018,6,29,24.45,18.13,9.48,5.24
2018,6,30,24.67,17.39,1.94,4.77
2018,7,1,25.02,17.48,1.87,5.07
2018,7,2,24.85,18.56,12.99,5.85
2018,7,3,24.51,18.53,34.53,8.09
2018,7,4,24.13,18.6,47.26,8.04
2018,7,5,24.64,18.65,23.23,7.14
2018,7,6,24.58,18.67,13.25,5.57
2018,7,7,24.17,18.72,40.14,6.56
2018,7,8,24.35,18.56,38.66,5.95
2018,7,9,23.86,18.32,39.62,4.76
2018,7,10,23.56,18.07,42.02,6.05
2018,7,11,23.61,18.29,37.65,7.4
2018,7,12,23.5,18.05,38.11,6.46
2018,7,13,23.42,17.73,25.21,5.81
2018,7,14,23.89,18.45,41.71,6.99
2018,7,15,24.3,19.22,51.21,6.42
2018,7,16,24.01,19.02,88.73,8.03
2018,7,17,23.62,18.57,44.45,8.45
2018,7,18,23.82,18.4,17.48,7.76
2018,7,19,23.82,18.27,18.99,7.25
2018,7,20,23.68,18.46,22.53,7.2
2018,7,21,23.62,18.28,30.45,7.85
2018,7,22,23.23,17.77,12.63,7.29
2018,7,23,23.04,17.63,5.07,6.87
2018,7,24,23.51,17.69,4.5,7.24
2018,7,25,23.43,17.69,4.16,7.05
2018,7,26,23.47,17.64,1.87,7.98
2018,7,27,23.14,17.4,1.15,7.82
2018,7,28,23.86,17.69,0.34,6.72
2018,7,29,24,17.77,0.04,6.22
2018,7,30,23.78,17.46,0.31,6.1
2018,7,31,23.58,17.43,0.78,5.92
2018,8,1,24.07,17.69,0.89,6.75
2018,8,2,23.8,17.41,0.79,6.75
2018,8,3,23.59,17.36,5.96,7.25
2018,8,4,23.57,17.39,5.5,7.59
2018,8,5,23.54,17.04,1.75,7.32
2018,8,6,22.94,17.01,0.87,7.66
2018,8,7,23.5,17.16,1.92,6.96
2018,8,8,23.35,17.34,2.01,5.6
2018,8,9,23.94,17.48,3.86,6.67
2018,8,10,23.98,17.3,4.1,7.04
2018,8,11,23.64,17.42,6.21,7.29
2018,8,12,23.42,17.04,8.97,8.35
2018,8,13,23.23,17.21,6.61,7.22
2018,8,14,23.78,17.73,3.03,5.95
2018,8,15,23.64,17.65,4.28,5.74
2018,8,16,23.27,17.71,34.27,6.67
2018,8,17,22.48,17.31,25.24,8.17
2018,8,18,23.24,17.22,4.96,7.39
2018,8,19,23.53,17.34,7.98,6.88
2018,8,20,22.91,17.33,21.8,6.64
2018,8,21,22.54,17.32,29.51,5.96
2018,8,22,23.51,17.55,14.57,6.7
2018,8,23,23.19,17.22,6.15,6.33
2018,8,24,23.35,17.18,5.98,6.19
2018,8,25,23.17,17.11,10.17,6.73
2018,8,26,23.06,17.07,11.51,6.3
2018,8,27,23.1,17.14,9.14,4.95
2018,8,28,22.75,16.75,1.98,3.73
2018,8,29,23.28,16.97,0.82,4.52
2018,8,30,23.02,16.68,1.08,5.31
2018,8,31,23.08,16.74,0.86,5.09
2018,9,1,23.08,16.78,5.2,5.17
2018,9,2,23.07,16.77,6.55,6.21
2018,9,3,22.99,16.61,4.17,5.69
2018,9,4,22.78,16.34,3.53,5.53
2018,9,5,22.67,16.15,1.13,5.51
2018,9,6,22.31,15.83,0.1,4.62
2018,9,7,21.63,15.42,0.16,3.58
2018,9,8,21.89,15.26,0.08,3.96
2018,9,9,22,15.3,0.27,3.44
2018,9,10,21.81,14.83,0.03,2.41
2018,9,11,21.96,15.08,0.03,1.77
2018,9,12,22.23,15.24,0.05,2.93
2018,9,13,22.15,15.43,0.34,3.22
2018,9,14,22.95,16.23,3.7,2.74
2018,9,15,23.43,16.27,0.88,1.93
2018,9,16,23.25,16.21,1.77,2.25
2018,9,17,22.52,15.38,2.11,2.57
2018,9,18,22.78,15.6,10.29,2.12
2018,9,19,23.26,16.4,12.69,2.15
2018,9,20,23.99,16.84,4.76,2.34
2018,9,21,24.33,16.62,0.95,3.25
2018,9,22,23.89,16.91,1.08,5.36
2018,9,23,23.47,16.47,6.86,4
2018,9,24,23.23,15.83,0.01,2.35
2018,9,25,23.88,16.18,0,1.92
2018,9,26,24.41,16.16,0,2.01
2018,9,27,24.38,15.29,0.37,2.12
2018,9,28,24.82,15.76,2.58,2.39
2018,9,29,24.81,15.84,0,2.69
2018,9,30,24.74,14.66,0.01,2.41
2018,10,1,25.19,14.95,11.48,2.32
2018,10,2,25.46,16.12,0.46,2.33
2018,10,3,25.58,16.66,0.28,1.93
2018,10,4,25.58,16.08,0.36,2
2018,10,5,24.98,15.14,1.98,3.12
2018,10,6,24.9,14.09,0.03,3.43
2018,10,7,24.68,13.92,0,3.7
2018,10,8,25.16,12.64,0,3.22
2018,10,9,24.16,13.36,0,2.37
2018,10,10,24.37,12.55,0,2.43
2018,10,11,24.39,12.54,0,2.73
2018,10,12,25.41,13.69,0,2.69
2018,10,13,24.74,11.74,0,3.41
2018,10,14,24.26,11.42,0,2.88
2018,10,15,24.3,10.61,0,2.72
2018,10,16,24.48,11.54,0,2.91
2018,10,17,24.04,11.71,0,1.98
2018,10,18,24.5,12.63,0.91,1.28
2018,10,19,25.25,12.98,0.18,1.85
2018,10,20,25.42,12.57,0,2.19
2018,10,21,25.26,12.36,0,2.27
2018,10,22,24.95,10.69,0.1,2.54
2018,10,23,24.05,7.96,0,2.75
2018,10,24,23.71,7.84,0,2.93
2018,10,25,24.37,11.12,0.13,3.55
2018,10,26,25.1,10.42,0.02,2.39
2018,10,27,24.2,8.88,0,3.43
2018,10,28,23.76,7.9,0,4.03
2018,10,29,22.81,7.18,0,4.13
2018,10,30,22.4,7.19,0,3.75
2018,10,31,22.75,8.68,0,4.32
2018,11,1,23.57,10.57,0,4.28
2018,11,2,24.39,10.45,0,2.91
2018,11,3,25.12,12.5,0,2.87
2018,11,4,25.76,13.66,3.7,1.48
2018,11,5,24.46,14.59,0.85,1.75
2018,11,6,24.52,11.62,0,2.78
2018,11,7,23.78,8.46,0,2.76
2018,11,8,23.36,7.76,0,2.9
2018,11,9,23.57,7.69,0,2.53
2018,11,10,23.86,6.8,0,2.3
2018,11,11,23.17,6.23,0,2.62
2018,11,12,22.87,5.19,0,2.88
2018,11,13,22.66,5.92,0,2.71
2018,11,14,23.71,6.71,0,1.34
2018,11,15,22.93,5.54,0,3.45
2018,11,16,23.44,4.96,0,2.92
2018,11,17,23.93,5.32,0,2.57
2018,11,18,24.5,6.9,0,2.59
2018,11,19,25.52,7.91,0.02,2.23
2018,11,20,25.63,8.89,0.01,1.63
2018,11,21,25.89,10.72,0,1.8
2018,11,22,25.86,9.19,0,3.06
2018,11,23,24.88,7.5,0,4.24
2018,11,24,24.25,6.95,0,3.1
2018,11,25,24.01,6.91,0,2.51
2018,11,26,23.57,5.93,0,2.86
2018,11,27,23.07,4.76,0,3.62
2018,11,28,22.87,4.8,0,3.53
2018,11,29,22.34,4.81,0,3.45
2018,11,30,22.36,4.98,0,3.49
2018,12,1,22.11,5.37,0,3.41
2018,12,2,22.49,6.1,0,2.69
2018,12,3,22.66,6.5,0,2.89
2018,12,4,21.72,7.68,0,3.09
2018,12,5,22.73,7.35,0,2.37
2018,12,6,22.33,6.36,0,2.57
2018,12,7,22.13,6.18,0,2.76
2018,12,8,22.36,5.84,0,3.18
2018,12,9,21.71,5.34,0,2.97
2018,12,10,19.93,4.5,0,2.98
2018,12,11,19.86,4.84,0,2.54
2018,12,12,19.98,5.11,0,2.61
2018,12,13,19.77,5.66,0,3.78
2018,12,14,19.58,4.83,0,5.25
2018,12,15,20.2,5.85,0,5.33
2018,12,16,19.49,4.33,0,4.92
2018,12,17,19.03,5.89,0,5.25
2018,12,18,19.53,5.38,0,3.87
2018,12,19,19.01,3.33,0,3.79
2018,12,20,19.7,3.99,0,3.83
2018,12,21,20.26,4.81,0,2.66
2018,12,22,21.1,4.31,0,2.26
2018,12,23,21.32,5.18,0,2.91
2018,12,24,22.43,6.05,0,2.86
2018,12,25,22.27,6.53,0,2.87
2018,12,26,19.76,4.16,0,3.42
2018,12,27,16.91,2.17,0,3.87
2018,12,28,16.73,1.54,0,4.48
2018,12,29,17.57,1.59,0,4.15
2018,12,30,18.49,2.06,0,4.27
2018,12,31,19.4,2.14,0,4.14
2019,1,1,20.29,2.23,0,2.95
2019,1,2,21.11,2.58,0,2.38
2019,1,3,20.68,2.66,0,2.66
2019,1,4,21.13,2.73,0,3.22
2019,1,5,21.71,3.11,0,2.56
2019,1,6,20.25,3.26,0,3.11
2019,1,7,18.89,2.54,0,4
2019,1,8,19.3,2.13,0,3.85
2019,1,9,19.7,2,0,2.92
2019,1,10,20.08,2.67,0,3.49
2019,1,11,20.33,2.7,0,3.11
2019,1,12,20.47,3.15,0,2.95
2019,1,13,19.76,3.8,0,2.71
2019,1,14,20.23,3.77,0,4.96
2019,1,15,21.22,4.07,0,3.5
2019,1,16,22.01,4.78,0,3.33
2019,1,17,21.85,3.72,0,2.64
2019,1,18,22.12,3.14,0,2.98
2019,1,19,22.92,3.49,0,3.26
2019,1,20,22.79,3.75,0,2.48
2019,1,21,21.51,5.41,0,3.48
2019,1,22,19.34,9.24,0,3.06
2019,1,23,18.58,7.8,0,2.54
2019,1,24,18.75,4.44,0,3.26
2019,1,25,17.66,3.11,0,3.74
2019,1,26,17.46,3.98,0,4.71
2019,1,27,18.14,4.94,0,5.5
2019,1,28,16.72,2.69,0,5.29
2019,1,29,17.65,1.97,0,4.98
2019,1,30,19.21,1.96,0,3.03
2019,1,31,20.78,3.18,0,2.26
2019,2,1,21.06,3.82,0,2.85
2019,2,2,21.86,5.2,0,3.31
2019,2,3,23.8,6.94,0,3.27
2019,2,4,24.14,6.06,0,4.05
2019,2,5,23.64,6.17,0,2.73
2019,2,6,22.26,7.04,0,3.38
2019,2,7,17.83,7.64,0,4.51
2019,2,8,15.2,5.25,0,3.69
2019,2,9,16.44,1.94,0,4.29
2019,2,10,19.38,1.72,0,4.72
2019,2,11,21.83,2.81,0,3.3
2019,2,12,24.76,5.27,0,2.38
2019,2,13,26.23,7.48,0,3.01
2019,2,14,24.79,7.11,0,2.97
2019,2,15,22.91,6.55,0,3.27
2019,2,16,20.88,4.23,0,2.5
2019,2,17,21.74,3.05,0,2.53
2019,2,18,23.89,3.57,0,2.54
2019,2,19,24.63,4.43,0,2.44
2019,2,20,25.81,4.99,0,3.98
2019,2,21,24.79,8.38,0,2.8
2019,2,22,25.81,7.09,0,2.62
2019,2,23,25.92,5.62,0,3.46
2019,2,24,25.47,3.47,0,3.48
2019,2,25,23.86,4.68,0,3.76
2019,2,26,22.07,6.24,0,4.32
2019,2,27,20.8,8.34,0,3.91
2019,2,28,20.64,4.47,0,3.42
2019,3,1,22.94,3.09,0,3.15
2019,3,2,25.26,5.38,0,5.12
2019,3,3,23.14,9.16,0,3.31
2019,3,4,22.45,10.48,0,3.79
2019,3,5,22.57,8,0,3.11
2019,3,6,21.55,6.59,0,2.92
2019,3,7,22.55,5.89,0,2.76
2019,3,8,25.31,5.15,0,2.95
2019,3,9,25.45,6.15,0,3.42
2019,3,10,25.65,4.85,0,3.46
2019,3,11,23.91,6.95,0,3.37
2019,3,12,24.61,6.46,0,2.87
2019,3,13,23.62,6.76,0,3.53
2019,3,14,23.26,6.71,0,3.59
2019,3,15,25.06,4.3,0,2.94
2019,3,16,26.8,4.32,0,3.21
2019,3,17,26.36,3.67,0,3.25
2019,3,18,26.1,4.49,0,3.62
2019,3,19,27.2,4,0,3
2019,3,20,26.5,5.47,0,3.02
2019,3,21,25.32,6.63,0,3.03
2019,3,22,25.71,5.48,0,2.66
2019,3,23,28.09,4.12,0,3.17
2019,3,24,29.24,4.16,0,3.04
2019,3,25,30.04,4.69,0,3.67
2019,3,26,29.83,4.69,0,3.71
2019,3,27,29.56,3.42,0,2.8
2019,3,28,30.52,3.65,0,2.02
2019,3,29,31.11,4.99,0,1.91
2019,3,30,30.52,6.67,0,3.05
2019,3,31,28.55,7.52,0,3.86
2019,4,1,27.84,7.34,0,3.54
2019,4,2,28.74,6.42,0,2.09
2019,4,3,30.1,7.35,0,2.4
2019,4,4,31.04,6.47,0,2.59
2019,4,5,28.69,9.72,0,3.79
2019,4,6,28.49,8.58,0,3.82
2019,4,7,28.69,8.15,0,3.71
2019,4,8,28.84,8.26,0,3.64
2019,4,9,28.04,7.38,0,4.22
2019,4,10,28.68,7.73,0,3.45
2019,4,11,29.94,8.03,0,3.18
2019,4,12,30.44,7.89,0,3.09
2019,4,13,31.3,7.31,0,2.47
2019,4,14,32.37,7.48,0,2.18
2019,4,15,30.56,8.68,3.51,2.54
2019,4,16,28.31,10.8,2.49,3.7
2019,4,17,25.6,8.04,0,4.22
2019,4,18,26.17,8.53,0,2.97
2019,4,19,27.96,7.99,0,3.49
2019,4,20,28.75,5.94,0,2.79
2019,4,21,27.97,7.63,0,3.58
2019,4,22,28.38,7.44,0,3.29
2019,4,23,30.01,8.29,0,2.46
2019,4,24,31.78,7.67,0,2.75
2019,4,25,31.89,8.63,0,3.72
2019,4,26,33.5,7.66,0,3.93
2019,4,27,34.65,6.87,0,4.21
2019,4,28,34.14,5.07,0,4.61
2019,4,29,31.67,9.14,0,4.21
2019,4,30,30.7,8.37,0,4.97
2019,5,1,28.15,10.26,0,5.18
2019,5,2,27.32,10.2,0,4.48
2019,5,3,27.14,11.4,0,5.29
2019,5,4,27.45,13.17,0,5.03
2019,5,5,28.35,11.89,0,4.03
2019,5,6,29.14,10.35,0,3.37
2019,5,7,29.32,9.95,0,4.42
2019,5,8,28.25,12.91,0,5.35
2019,5,9,27.66,12.44,0,5.09
2019,5,10,27.63,11.34,0,4.73
2019,5,11,28.25,11.38,0,4.32
2019,5,12,29.23,11.92,0,4.27
2019,5,13,29.52,11.97,0,4.63
2019,5,14,28.83,11.31,0,4.15
2019,5,15,28.58,11.03,0,3.97
2019,5,16,28.22,9.92,0.1,3.79
2019,5,17,28.9,10.57,0,4
2019,5,18,29.8,10.27,0,4.06
2019,5,19,30.61,8.7,0,4.31
2019,5,20,31.33,10,0,3.68
2019,5,21,30.84,12.06,0,4.02
2019,5,22,30.57,13.12,0,4.46
2019,5,23,30.32,12.81,0,4.92
2019,5,24,29.9,13.48,0,4.82
2019,5,25,30.04,12.44,0,4.4
2019,5,26,29.15,12.56,0,4.45
2019,5,27,29.35,12.25,0,4.29
2019,5,28,30.43,12.26,0,4.78
2019,5,29,30.66,12.18,0,4.52
2019,5,30,30.46,13.22,0,4.86
2019,5,31,30.45,13.21,0,5.05
2019,6,1,30.09,14.59,0,5.47
2019,6,2,30.78,14.79,0,5.01
2019,6,3,30.04,14.8,0,6.05
2019,6,4,29.76,13.86,0,5.63
2019,6,5,30.94,13.72,0,4.82
2019,6,6,29.63,14.11,0.05,5.34
2019,6,7,30.12,15.73,0.69,4.6
2019,6,8,28.95,17.14,14.88,4.09
2019,6,9,28.84,16.76,3.47,3.89
2019,6,10,28.84,15.8,1.71,4.02
2019,6,11,28.16,18.04,9.74,2.77
2019,6,12,27.33,18.02,7.62,5.62
2019,6,13,26.81,16.29,4.73,7.91
2019,6,14,26.69,15.41,3.88,7.38
2019,6,15,26.84,16.19,5.94,6.82
2019,6,16,27.48,17.38,2.92,6.21
2019,6,17,27.22,17.25,2.06,6.68
2019,6,18,26.7,16.84,3.42,7.49
2019,6,19,26.93,17.66,5.3,5.9
2019,6,20,27.15,17.14,0.06,5.11
2019,6,21,27.3,16.73,0,4.57
2019,6,22,27.13,16.87,0.31,4.21
2019,6,23,27.04,17.63,1.55,3.98
2019,6,24,25.42,17.99,15.71,4.02
2019,6,25,24.83,17.45,3.49,3.74
2019,6,26,26.82,17.77,6.1,4.13
2019,6,27,26.55,18.44,24.61,4.9
2019,6,28,24.71,18.8,56.62,8.31
2019,6,29,24.12,18.01,38.41,6.42
2019,6,30,24.23,18.23,68.64,6.01
2019,7,1,24.45,19.13,104.33,5.21
2019,7,2,24.48,18.19,33.06,5.4
2019,7,3,23.78,17.89,7.21,5.58
2019,7,4,23.65,16.89,5.68,6.78
2019,7,5,24.07,18.34,37.32,7.21
2019,7,6,24.23,19.02,89.78,8.5
2019,7,7,24.05,19.1,74.87,7.58
2019,7,8,24.38,19.12,25.22,6.94
2019,7,9,24.8,19.48,18.57,7.18
2019,7,10,24.95,19.33,18.53,6.78
2019,7,11,24.72,19.06,12.22,7.4
2019,7,12,24.56,18.78,4.58,6.3
2019,7,13,24.77,18.72,8.96,6.52
2019,7,14,24.75,18.8,3.95,7.09
2019,7,15,24.61,18.61,1.49,6.55
2019,7,16,24.88,18.64,1.56,6.82
2019,7,17,24.94,18.46,1.01,5.13
2019,7,18,24.93,18.18,1.6,3.37
2019,7,19,25.83,18.72,19.77,1.66
2019,7,20,25.83,19.04,34.63,1.41
2019,7,21,26,19.24,13.97,1.1
2019,7,22,26.62,20.35,3.48,2.66
2019,7,23,26.2,20.09,3.54,3.3
2019,7,24,24.74,19.79,26.22,5.8
2019,7,25,24.7,19.45,37.18,7.12
2019,7,26,24.48,19.29,55.89,7.91
2019,7,27,23.84,18.8,22.36,8.95
2019,7,28,23.83,18.82,18.62,8.15
2019,7,29,23.78,18.82,61.47,8.27
2019,7,30,23.38,18.37,43.44,8.81
2019,7,31,23.46,18.3,42.46,9.01
2019,8,1,23.66,18.2,18.52,9.39
2019,8,2,23.45,18.28,58.64,9.02
2019,8,3,23.86,19,97.64,8.24
2019,8,4,23.92,19.05,134.28,7.64
2019,8,5,23.89,18.83,44.72,8.42
2019,8,6,23.95,18.76,7.83,8.09
2019,8,7,23.99,18.86,11.53,8.4
2019,8,8,23.36,18.32,13.93,8.51
2019,8,9,23.33,18.37,19.8,9.61
2019,8,10,23.69,18.38,20,9.8
2019,8,11,23.55,17.86,10.43,7.29
2019,8,12,23.88,18.06,2,5.13
2019,8,13,24.25,18.49,2.27,4.78
2019,8,14,23.66,18.38,4.33,4
2019,8,15,23.94,18.33,7.79,5.68
2019,8,16,24.09,18.18,9.98,6.32
2019,8,17,23.82,17.69,4.17,5.31
2019,8,18,23.8,17.74,3.38,4.43
2019,8,19,23.75,17.66,0.86,3.65
2019,8,20,23.17,17.42,0.44,3.43
2019,8,21,23.66,17.64,5.02,4.28
2019,8,22,23.61,17.37,2.45,3.76
2019,8,23,23.22,16.76,0.45,3.42
2019,8,24,23.31,17.09,2.59,3.49
2019,8,25,23.06,16.92,2.47,3.51
2019,8,26,23.18,16.84,3.87,4.25
2019,8,27,23.23,16.97,6.42,4.15
2019,8,28,23.7,17.43,5.11,3.46
2019,8,29,24.64,18.11,4.32,2.64
2019,8,30,24.63,18.46,7.16,3.44
2019,8,31,24.42,18.72,16.42,4.44
2019,9,1,23.4,18,21.78,4.56
2019,9,2,24.1,18.29,9.39,4.82
2019,9,3,24,18.2,26.23,5.26
2019,9,4,23.69,18.75,52.48,4.98
2019,9,5,24,18.74,20.81,5.7
2019,9,6,23.88,18.58,14.98,6.42
2019,9,7,23.64,18.43,38.5,6.35
2019,9,8,23.68,18.51,30.27,6.09
2019,9,9,23.76,18.79,31.13,5.69
2019,9,10,23.91,18.73,31.66,5.58
2019,9,11,23.48,18.21,29.61,5.77
2019,9,12,23.36,18.11,19.15,5.29
2019,9,13,23.61,18.25,21.2,5.33
2019,9,14,23.56,18.2,54.32,4.51
2019,9,15,23.51,17.69,17.51,3.76
2019,9,16,23.71,18.02,2.35,4.92
2019,9,17,24.35,18.7,13.06,3.79
2019,9,18,24.18,18.85,18.1,2.32
2019,9,19,24.43,18.95,21.36,2.42
2019,9,20,24.01,18.82,6.02,4.2
2019,9,21,24.18,17.57,2.4,2.83
2019,9,22,24.84,18.6,2.2,2.54
2019,9,23,24.05,18.19,2.1,1.91
2019,9,24,24.3,18.26,12.01,1.94
2019,9,25,24.08,18.37,32.94,2.47
2019,9,26,23.76,18.6,34.15,3.2
2019,9,27,23.24,17.58,6.05,4.26
2019,9,28,23.27,17.35,2.15,3.92
2019,9,29,22.83,17.17,3.21,3.64
2019,9,30,23.27,17.44,5.09,4.09
2019,10,1,23.45,17.64,6.53,4.28
2019,10,2,23.46,17.13,0.92,2.59
2019,10,3,24.01,16.65,3.79,1.55
2019,10,4,23.09,16.77,3.64,1.81
